,Date,Time,State,Group,Unit,Sales,Revenue,year,month,week,Quarter,month_name,day
3457,2020-11-12, Morning, NT, Men,9,22500,202500,2020,11,46,4,November,12
3458,2020-11-12, Morning, NT, Women,2,5000,10000,2020,11,46,4,November,12
3459,2020-11-12, Morning, NT, Seniors,8,20000,160000,2020,11,46,4,November,12
3460,2020-11-12, Afternoon, NT, Kids,2,5000,10000,2020,11,46,4,November,12
3461,2020-11-12, Afternoon, NT, Men,4,10000,40000,2020,11,46,4,November,12
3462,2020-11-12, Afternoon, NT, Women,3,7500,22500,2020,11,46,4,November,12
3463,2020-11-12, Afternoon, NT, Seniors,2,5000,10000,2020,11,46,4,November,12
3464,2020-11-12, Evening, NT, Kids,3,7500,22500,2020,11,46,4,November,12
3465,2020-11-12, Evening, NT, Men,10,25000,250000,2020,11,46,4,November,12
3466,2020-11-12, Evening, NT, Women,9,22500,202500,2020,11,46,4,November,12
3467,2020-11-12, Evening, NT, Seniors,7,17500,122500,2020,11,46,4,November,12
3468,2020-11-12, Morning, SA, Kids,12,30000,360000,2020,11,46,4,November,12
3469,2020-11-12, Morning, SA, Men,22,55000,1210000,2020,11,46,4,November,12
3470,2020-11-12, Morning, SA, Women,20,50000,1000000,2020,11,46,4,November,12
3471,2020-11-12, Morning, SA, Seniors,17,42500,722500,2020,11,46,4,November,12
3472,2020-11-12, Afternoon, SA, Kids,21,52500,1102500,2020,11,46,4,November,12
3473,2020-11-12, Afternoon, SA, Men,24,60000,1440000,2020,11,46,4,November,12
3474,2020-11-12, Afternoon, SA, Women,21,52500,1102500,2020,11,46,4,November,12
3475,2020-11-12, Afternoon, SA, Seniors,22,55000,1210000,2020,11,46,4,November,12
3476,2020-11-12, Evening, SA, Kids,15,37500,562500,2020,11,46,4,November,12
3477,2020-11-12, Evening, SA, Men,12,30000,360000,2020,11,46,4,November,12
3478,2020-11-12, Evening, SA, Women,17,42500,722500,2020,11,46,4,November,12
3479,2020-11-12, Evening, SA, Seniors,15,37500,562500,2020,11,46,4,November,12
3480,2020-11-12, Morning, VIC, Kids,40,100000,4000000,2020,11,46,4,November,12
3481,2020-11-12, Morning, VIC, Men,39,97500,3802500,2020,11,46,4,November,12
3482,2020-11-12, Morning, VIC, Women,35,87500,3062500,2020,11,46,4,November,12
3483,2020-11-12, Morning, VIC, Seniors,22,55000,1210000,2020,11,46,4,November,12
3484,2020-11-12, Afternoon, VIC, Kids,31,77500,2402500,2020,11,46,4,November,12
3485,2020-11-12, Afternoon, VIC, Men,39,97500,3802500,2020,11,46,4,November,12
3486,2020-11-12, Afternoon, VIC, Women,41,102500,4202500,2020,11,46,4,November,12
3487,2020-11-12, Afternoon, VIC, Seniors,24,60000,1440000,2020,11,46,4,November,12
3488,2020-11-12, Evening, VIC, Kids,45,112500,5062500,2020,11,46,4,November,12
3489,2020-11-12, Evening, VIC, Men,31,77500,2402500,2020,11,46,4,November,12
3490,2020-11-12, Evening, VIC, Women,27,67500,1822500,2020,11,46,4,November,12
3491,2020-11-12, Evening, VIC, Seniors,30,75000,2250000,2020,11,46,4,November,12
3492,2020-11-12, Morning, QLD, Kids,14,35000,490000,2020,11,46,4,November,12
3493,2020-11-12, Morning, QLD, Men,10,25000,250000,2020,11,46,4,November,12
3494,2020-11-12, Morning, QLD, Women,11,27500,302500,2020,11,46,4,November,12
3495,2020-11-12, Morning, QLD, Seniors,10,25000,250000,2020,11,46,4,November,12
3496,2020-11-12, Afternoon, QLD, Kids,8,20000,160000,2020,11,46,4,November,12
3497,2020-11-12, Afternoon, QLD, Men,8,20000,160000,2020,11,46,4,November,12
3498,2020-11-12, Afternoon, QLD, Women,5,12500,62500,2020,11,46,4,November,12
3499,2020-11-12, Afternoon, QLD, Seniors,13,32500,422500,2020,11,46,4,November,12
3500,2020-11-12, Evening, QLD, Kids,13,32500,422500,2020,11,46,4,November,12
3501,2020-11-12, Evening, QLD, Men,11,27500,302500,2020,11,46,4,November,12
3502,2020-11-12, Evening, QLD, Women,14,35000,490000,2020,11,46,4,November,12
3503,2020-11-12, Evening, QLD, Seniors,8,20000,160000,2020,11,46,4,November,12
3504,2020-11-12, Morning, NSW, Kids,29,72500,2102500,2020,11,46,4,November,12
3505,2020-11-12, Morning, NSW, Men,13,32500,422500,2020,11,46,4,November,12
3506,2020-11-12, Morning, NSW, Women,26,65000,1690000,2020,11,46,4,November,12
3507,2020-11-12, Morning, NSW, Seniors,13,32500,422500,2020,11,46,4,November,12
3508,2020-11-12, Afternoon, NSW, Kids,20,50000,1000000,2020,11,46,4,November,12
3509,2020-11-12, Afternoon, NSW, Men,25,62500,1562500,2020,11,46,4,November,12
3510,2020-11-12, Afternoon, NSW, Women,20,50000,1000000,2020,11,46,4,November,12
3511,2020-11-12, Afternoon, NSW, Seniors,17,42500,722500,2020,11,46,4,November,12
3512,2020-11-12, Evening, NSW, Kids,32,80000,2560000,2020,11,46,4,November,12
3513,2020-11-12, Evening, NSW, Men,32,80000,2560000,2020,11,46,4,November,12
3514,2020-11-12, Evening, NSW, Women,34,85000,2890000,2020,11,46,4,November,12
3515,2020-11-12, Evening, NSW, Seniors,25,62500,1562500,2020,11,46,4,November,12
3516,2020-11-12, Morning, TAS, Kids,4,10000,40000,2020,11,46,4,November,12
3517,2020-11-12, Morning, TAS, Men,6,15000,90000,2020,11,46,4,November,12
3518,2020-11-12, Morning, TAS, Women,6,15000,90000,2020,11,46,4,November,12
3519,2020-11-12, Morning, TAS, Seniors,3,7500,22500,2020,11,46,4,November,12
3520,2020-11-12, Afternoon, TAS, Kids,6,15000,90000,2020,11,46,4,November,12
3521,2020-11-12, Afternoon, TAS, Men,4,10000,40000,2020,11,46,4,November,12
3522,2020-11-12, Afternoon, TAS, Women,9,22500,202500,2020,11,46,4,November,12
3523,2020-11-12, Afternoon, TAS, Seniors,8,20000,160000,2020,11,46,4,November,12
3524,2020-11-12, Evening, TAS, Kids,3,7500,22500,2020,11,46,4,November,12
3525,2020-11-12, Evening, TAS, Men,7,17500,122500,2020,11,46,4,November,12
3526,2020-11-12, Evening, TAS, Women,4,10000,40000,2020,11,46,4,November,12
3527,2020-11-12, Evening, TAS, Seniors,6,15000,90000,2020,11,46,4,November,12
3528,2020-11-13, Morning, WA, Kids,6,15000,90000,2020,11,46,4,November,13
3529,2020-11-13, Morning, WA, Men,7,17500,122500,2020,11,46,4,November,13
3530,2020-11-13, Morning, WA, Women,2,5000,10000,2020,11,46,4,November,13
3531,2020-11-13, Morning, WA, Seniors,2,5000,10000,2020,11,46,4,November,13
3532,2020-11-13, Afternoon, WA, Kids,8,20000,160000,2020,11,46,4,November,13
3533,2020-11-13, Afternoon, WA, Men,5,12500,62500,2020,11,46,4,November,13
3534,2020-11-13, Afternoon, WA, Women,7,17500,122500,2020,11,46,4,November,13
3535,2020-11-13, Afternoon, WA, Seniors,10,25000,250000,2020,11,46,4,November,13
3536,2020-11-13, Evening, WA, Kids,8,20000,160000,2020,11,46,4,November,13
3537,2020-11-13, Evening, WA, Men,6,15000,90000,2020,11,46,4,November,13
3538,2020-11-13, Evening, WA, Women,8,20000,160000,2020,11,46,4,November,13
3539,2020-11-13, Evening, WA, Seniors,4,10000,40000,2020,11,46,4,November,13
3540,2020-11-13, Morning, NT, Kids,2,5000,10000,2020,11,46,4,November,13
3541,2020-11-13, Morning, NT, Men,3,7500,22500,2020,11,46,4,November,13
3542,2020-11-13, Morning, NT, Women,8,20000,160000,2020,11,46,4,November,13
3543,2020-11-13, Morning, NT, Seniors,6,15000,90000,2020,11,46,4,November,13
3544,2020-11-13, Afternoon, NT, Kids,9,22500,202500,2020,11,46,4,November,13
3545,2020-11-13, Afternoon, NT, Men,6,15000,90000,2020,11,46,4,November,13
3546,2020-11-13, Afternoon, NT, Women,7,17500,122500,2020,11,46,4,November,13
3547,2020-11-13, Afternoon, NT, Seniors,8,20000,160000,2020,11,46,4,November,13
3548,2020-11-13, Evening, NT, Kids,2,5000,10000,2020,11,46,4,November,13
3549,2020-11-13, Evening, NT, Men,5,12500,62500,2020,11,46,4,November,13
3550,2020-11-13, Evening, NT, Women,9,22500,202500,2020,11,46,4,November,13
3551,2020-11-13, Evening, NT, Seniors,6,15000,90000,2020,11,46,4,November,13
3552,2020-11-13, Morning, SA, Kids,20,50000,1000000,2020,11,46,4,November,13
3553,2020-11-13, Morning, SA, Men,19,47500,902500,2020,11,46,4,November,13
3554,2020-11-13, Morning, SA, Women,16,40000,640000,2020,11,46,4,November,13
3555,2020-11-13, Morning, SA, Seniors,19,47500,902500,2020,11,46,4,November,13
3556,2020-11-13, Afternoon, SA, Kids,10,25000,250000,2020,11,46,4,November,13
3557,2020-11-13, Afternoon, SA, Men,20,50000,1000000,2020,11,46,4,November,13
3558,2020-11-13, Afternoon, SA, Women,13,32500,422500,2020,11,46,4,November,13
3559,2020-11-13, Afternoon, SA, Seniors,19,47500,902500,2020,11,46,4,November,13
3560,2020-11-13, Evening, SA, Kids,15,37500,562500,2020,11,46,4,November,13
3561,2020-11-13, Evening, SA, Men,20,50000,1000000,2020,11,46,4,November,13
3562,2020-11-13, Evening, SA, Women,25,62500,1562500,2020,11,46,4,November,13
3563,2020-11-13, Evening, SA, Seniors,10,25000,250000,2020,11,46,4,November,13
3564,2020-11-13, Morning, VIC, Kids,44,110000,4840000,2020,11,46,4,November,13
3565,2020-11-13, Morning, VIC, Men,37,92500,3422500,2020,11,46,4,November,13
3566,2020-11-13, Morning, VIC, Women,28,70000,1960000,2020,11,46,4,November,13
3567,2020-11-13, Morning, VIC, Seniors,39,97500,3802500,2020,11,46,4,November,13
3568,2020-11-13, Afternoon, VIC, Kids,40,100000,4000000,2020,11,46,4,November,13
3569,2020-11-13, Afternoon, VIC, Men,39,97500,3802500,2020,11,46,4,November,13
3570,2020-11-13, Afternoon, VIC, Women,24,60000,1440000,2020,11,46,4,November,13
3571,2020-11-13, Afternoon, VIC, Seniors,25,62500,1562500,2020,11,46,4,November,13
3572,2020-11-13, Evening, VIC, Kids,23,57500,1322500,2020,11,46,4,November,13
3573,2020-11-13, Evening, VIC, Men,31,77500,2402500,2020,11,46,4,November,13
3574,2020-11-13, Evening, VIC, Women,29,72500,2102500,2020,11,46,4,November,13
3575,2020-11-13, Evening, VIC, Seniors,38,95000,3610000,2020,11,46,4,November,13
3576,2020-11-13, Morning, QLD, Kids,15,37500,562500,2020,11,46,4,November,13
3577,2020-11-13, Morning, QLD, Men,5,12500,62500,2020,11,46,4,November,13
3578,2020-11-13, Morning, QLD, Women,11,27500,302500,2020,11,46,4,November,13
3579,2020-11-13, Morning, QLD, Seniors,11,27500,302500,2020,11,46,4,November,13
3580,2020-11-13, Afternoon, QLD, Kids,14,35000,490000,2020,11,46,4,November,13
3581,2020-11-13, Afternoon, QLD, Men,10,25000,250000,2020,11,46,4,November,13
3582,2020-11-13, Afternoon, QLD, Women,3,7500,22500,2020,11,46,4,November,13
3583,2020-11-13, Afternoon, QLD, Seniors,11,27500,302500,2020,11,46,4,November,13
3584,2020-11-13, Evening, QLD, Kids,4,10000,40000,2020,11,46,4,November,13
3585,2020-11-13, Evening, QLD, Men,13,32500,422500,2020,11,46,4,November,13
3586,2020-11-13, Evening, QLD, Women,8,20000,160000,2020,11,46,4,November,13
3587,2020-11-13, Evening, QLD, Seniors,13,32500,422500,2020,11,46,4,November,13
3588,2020-11-13, Morning, NSW, Kids,35,87500,3062500,2020,11,46,4,November,13
3589,2020-11-13, Morning, NSW, Men,15,37500,562500,2020,11,46,4,November,13
3590,2020-11-13, Morning, NSW, Women,22,55000,1210000,2020,11,46,4,November,13
3591,2020-11-13, Morning, NSW, Seniors,25,62500,1562500,2020,11,46,4,November,13
3592,2020-11-13, Afternoon, NSW, Kids,24,60000,1440000,2020,11,46,4,November,13
3593,2020-11-13, Afternoon, NSW, Men,30,75000,2250000,2020,11,46,4,November,13
3594,2020-11-13, Afternoon, NSW, Women,17,42500,722500,2020,11,46,4,November,13
3595,2020-11-13, Afternoon, NSW, Seniors,22,55000,1210000,2020,11,46,4,November,13
3596,2020-11-13, Evening, NSW, Kids,14,35000,490000,2020,11,46,4,November,13
3597,2020-11-13, Evening, NSW, Men,23,57500,1322500,2020,11,46,4,November,13
3598,2020-11-13, Evening, NSW, Women,12,30000,360000,2020,11,46,4,November,13
3599,2020-11-13, Evening, NSW, Seniors,19,47500,902500,2020,11,46,4,November,13
3600,2020-11-13, Morning, TAS, Kids,3,7500,22500,2020,11,46,4,November,13
3601,2020-11-13, Morning, TAS, Men,7,17500,122500,2020,11,46,4,November,13
3602,2020-11-13, Morning, TAS, Women,5,12500,62500,2020,11,46,4,November,13
3603,2020-11-13, Morning, TAS, Seniors,10,25000,250000,2020,11,46,4,November,13
3604,2020-11-13, Afternoon, TAS, Kids,10,25000,250000,2020,11,46,4,November,13
3605,2020-11-13, Afternoon, TAS, Men,6,15000,90000,2020,11,46,4,November,13
3606,2020-11-13, Afternoon, TAS, Women,7,17500,122500,2020,11,46,4,November,13
3607,2020-11-13, Afternoon, TAS, Seniors,7,17500,122500,2020,11,46,4,November,13
3608,2020-11-13, Evening, TAS, Kids,10,25000,250000,2020,11,46,4,November,13
3609,2020-11-13, Evening, TAS, Men,10,25000,250000,2020,11,46,4,November,13
3610,2020-11-13, Evening, TAS, Women,7,17500,122500,2020,11,46,4,November,13
3611,2020-11-13, Evening, TAS, Seniors,9,22500,202500,2020,11,46,4,November,13
3612,2020-11-14, Morning, WA, Kids,7,17500,122500,2020,11,46,4,November,14
3613,2020-11-14, Morning, WA, Men,9,22500,202500,2020,11,46,4,November,14
3614,2020-11-14, Morning, WA, Women,10,25000,250000,2020,11,46,4,November,14
3615,2020-11-14, Morning, WA, Seniors,3,7500,22500,2020,11,46,4,November,14
3616,2020-11-14, Afternoon, WA, Kids,3,7500,22500,2020,11,46,4,November,14
3617,2020-11-14, Afternoon, WA, Men,2,5000,10000,2020,11,46,4,November,14
3618,2020-11-14, Afternoon, WA, Women,3,7500,22500,2020,11,46,4,November,14
3619,2020-11-14, Afternoon, WA, Seniors,10,25000,250000,2020,11,46,4,November,14
3620,2020-11-14, Evening, WA, Kids,2,5000,10000,2020,11,46,4,November,14
3621,2020-11-14, Evening, WA, Men,6,15000,90000,2020,11,46,4,November,14
3622,2020-11-14, Evening, WA, Women,9,22500,202500,2020,11,46,4,November,14
3623,2020-11-14, Evening, WA, Seniors,10,25000,250000,2020,11,46,4,November,14
3624,2020-11-14, Morning, NT, Kids,3,7500,22500,2020,11,46,4,November,14
3625,2020-11-14, Morning, NT, Men,9,22500,202500,2020,11,46,4,November,14
3626,2020-11-14, Morning, NT, Women,6,15000,90000,2020,11,46,4,November,14
3627,2020-11-14, Morning, NT, Seniors,3,7500,22500,2020,11,46,4,November,14
3628,2020-11-14, Afternoon, NT, Kids,3,7500,22500,2020,11,46,4,November,14
3629,2020-11-14, Afternoon, NT, Men,4,10000,40000,2020,11,46,4,November,14
3630,2020-11-14, Afternoon, NT, Women,4,10000,40000,2020,11,46,4,November,14
3631,2020-11-14, Afternoon, NT, Seniors,3,7500,22500,2020,11,46,4,November,14
3632,2020-11-14, Evening, NT, Kids,7,17500,122500,2020,11,46,4,November,14
3633,2020-11-14, Evening, NT, Men,3,7500,22500,2020,11,46,4,November,14
3634,2020-11-14, Evening, NT, Women,6,15000,90000,2020,11,46,4,November,14
3635,2020-11-14, Evening, NT, Seniors,7,17500,122500,2020,11,46,4,November,14
3636,2020-11-14, Morning, SA, Kids,15,37500,562500,2020,11,46,4,November,14
3637,2020-11-14, Morning, SA, Men,24,60000,1440000,2020,11,46,4,November,14
3638,2020-11-14, Morning, SA, Women,18,45000,810000,2020,11,46,4,November,14
3639,2020-11-14, Morning, SA, Seniors,17,42500,722500,2020,11,46,4,November,14
3640,2020-11-14, Afternoon, SA, Kids,19,47500,902500,2020,11,46,4,November,14
3641,2020-11-14, Afternoon, SA, Men,23,57500,1322500,2020,11,46,4,November,14
3642,2020-11-14, Afternoon, SA, Women,22,55000,1210000,2020,11,46,4,November,14
3643,2020-11-14, Afternoon, SA, Seniors,19,47500,902500,2020,11,46,4,November,14
3644,2020-11-14, Evening, SA, Kids,19,47500,902500,2020,11,46,4,November,14
3645,2020-11-14, Evening, SA, Men,22,55000,1210000,2020,11,46,4,November,14
3646,2020-11-14, Evening, SA, Women,24,60000,1440000,2020,11,46,4,November,14
3647,2020-11-14, Evening, SA, Seniors,12,30000,360000,2020,11,46,4,November,14
3648,2020-11-14, Morning, VIC, Kids,35,87500,3062500,2020,11,46,4,November,14
3649,2020-11-14, Morning, VIC, Men,41,102500,4202500,2020,11,46,4,November,14
3650,2020-11-14, Morning, VIC, Women,38,95000,3610000,2020,11,46,4,November,14
3651,2020-11-14, Morning, VIC, Seniors,35,87500,3062500,2020,11,46,4,November,14
3652,2020-11-14, Afternoon, VIC, Kids,38,95000,3610000,2020,11,46,4,November,14
3653,2020-11-14, Afternoon, VIC, Men,44,110000,4840000,2020,11,46,4,November,14
3654,2020-11-14, Afternoon, VIC, Women,40,100000,4000000,2020,11,46,4,November,14
3655,2020-11-14, Afternoon, VIC, Seniors,45,112500,5062500,2020,11,46,4,November,14
3656,2020-11-14, Evening, VIC, Kids,40,100000,4000000,2020,11,46,4,November,14
3657,2020-11-14, Evening, VIC, Men,21,52500,1102500,2020,11,46,4,November,14
3658,2020-11-14, Evening, VIC, Women,22,55000,1210000,2020,11,46,4,November,14
3659,2020-11-14, Evening, VIC, Seniors,27,67500,1822500,2020,11,46,4,November,14
3660,2020-11-14, Morning, QLD, Kids,14,35000,490000,2020,11,46,4,November,14
3661,2020-11-14, Morning, QLD, Men,7,17500,122500,2020,11,46,4,November,14
3662,2020-11-14, Morning, QLD, Women,15,37500,562500,2020,11,46,4,November,14
3663,2020-11-14, Morning, QLD, Seniors,8,20000,160000,2020,11,46,4,November,14
3664,2020-11-14, Afternoon, QLD, Kids,5,12500,62500,2020,11,46,4,November,14
3665,2020-11-14, Afternoon, QLD, Men,10,25000,250000,2020,11,46,4,November,14
3666,2020-11-14, Afternoon, QLD, Women,7,17500,122500,2020,11,46,4,November,14
3667,2020-11-14, Afternoon, QLD, Seniors,9,22500,202500,2020,11,46,4,November,14
3668,2020-11-14, Evening, QLD, Kids,4,10000,40000,2020,11,46,4,November,14
3669,2020-11-14, Evening, QLD, Men,13,32500,422500,2020,11,46,4,November,14
3670,2020-11-14, Evening, QLD, Women,12,30000,360000,2020,11,46,4,November,14
3671,2020-11-14, Evening, QLD, Seniors,9,22500,202500,2020,11,46,4,November,14
3672,2020-11-14, Morning, NSW, Kids,20,50000,1000000,2020,11,46,4,November,14
3673,2020-11-14, Morning, NSW, Men,23,57500,1322500,2020,11,46,4,November,14
3674,2020-11-14, Morning, NSW, Women,18,45000,810000,2020,11,46,4,November,14
3675,2020-11-14, Morning, NSW, Seniors,32,80000,2560000,2020,11,46,4,November,14
3676,2020-11-14, Afternoon, NSW, Kids,21,52500,1102500,2020,11,46,4,November,14
3677,2020-11-14, Afternoon, NSW, Men,19,47500,902500,2020,11,46,4,November,14
3678,2020-11-14, Afternoon, NSW, Women,26,65000,1690000,2020,11,46,4,November,14
3679,2020-11-14, Afternoon, NSW, Seniors,32,80000,2560000,2020,11,46,4,November,14
3680,2020-11-14, Evening, NSW, Kids,25,62500,1562500,2020,11,46,4,November,14
3681,2020-11-14, Evening, NSW, Men,18,45000,810000,2020,11,46,4,November,14
3682,2020-11-14, Evening, NSW, Women,24,60000,1440000,2020,11,46,4,November,14
3683,2020-11-14, Evening, NSW, Seniors,29,72500,2102500,2020,11,46,4,November,14
3684,2020-11-14, Morning, TAS, Kids,3,7500,22500,2020,11,46,4,November,14
3685,2020-11-14, Morning, TAS, Men,9,22500,202500,2020,11,46,4,November,14
3686,2020-11-14, Morning, TAS, Women,2,5000,10000,2020,11,46,4,November,14
3687,2020-11-14, Morning, TAS, Seniors,9,22500,202500,2020,11,46,4,November,14
3688,2020-11-14, Afternoon, TAS, Kids,7,17500,122500,2020,11,46,4,November,14
3689,2020-11-14, Afternoon, TAS, Men,9,22500,202500,2020,11,46,4,November,14
3690,2020-11-14, Afternoon, TAS, Women,3,7500,22500,2020,11,46,4,November,14
3691,2020-11-14, Afternoon, TAS, Seniors,9,22500,202500,2020,11,46,4,November,14
3692,2020-11-14, Evening, TAS, Kids,4,10000,40000,2020,11,46,4,November,14
3693,2020-11-14, Evening, TAS, Men,10,25000,250000,2020,11,46,4,November,14
3694,2020-11-14, Evening, TAS, Women,7,17500,122500,2020,11,46,4,November,14
3695,2020-11-14, Evening, TAS, Seniors,2,5000,10000,2020,11,46,4,November,14
3696,2020-11-15, Morning, WA, Kids,6,15000,90000,2020,11,46,4,November,15
3697,2020-11-15, Morning, WA, Men,8,20000,160000,2020,11,46,4,November,15
3698,2020-11-15, Morning, WA, Women,3,7500,22500,2020,11,46,4,November,15
3699,2020-11-15, Morning, WA, Seniors,7,17500,122500,2020,11,46,4,November,15
3700,2020-11-15, Afternoon, WA, Kids,6,15000,90000,2020,11,46,4,November,15
3701,2020-11-15, Afternoon, WA, Men,2,5000,10000,2020,11,46,4,November,15
3702,2020-11-15, Afternoon, WA, Women,4,10000,40000,2020,11,46,4,November,15
3703,2020-11-15, Afternoon, WA, Seniors,8,20000,160000,2020,11,46,4,November,15
3704,2020-11-15, Evening, WA, Kids,3,7500,22500,2020,11,46,4,November,15
3705,2020-11-15, Evening, WA, Men,6,15000,90000,2020,11,46,4,November,15
3706,2020-11-15, Evening, WA, Women,9,22500,202500,2020,11,46,4,November,15
3707,2020-11-15, Evening, WA, Seniors,7,17500,122500,2020,11,46,4,November,15
3708,2020-11-15, Morning, NT, Kids,5,12500,62500,2020,11,46,4,November,15
3709,2020-11-15, Morning, NT, Men,4,10000,40000,2020,11,46,4,November,15
3710,2020-11-15, Morning, NT, Women,9,22500,202500,2020,11,46,4,November,15
3711,2020-11-15, Morning, NT, Seniors,2,5000,10000,2020,11,46,4,November,15
3712,2020-11-15, Afternoon, NT, Kids,9,22500,202500,2020,11,46,4,November,15
3713,2020-11-15, Afternoon, NT, Men,7,17500,122500,2020,11,46,4,November,15
3714,2020-11-15, Afternoon, NT, Women,10,25000,250000,2020,11,46,4,November,15
3715,2020-11-15, Afternoon, NT, Seniors,3,7500,22500,2020,11,46,4,November,15
3716,2020-11-15, Evening, NT, Kids,2,5000,10000,2020,11,46,4,November,15
3717,2020-11-15, Evening, NT, Men,9,22500,202500,2020,11,46,4,November,15
3718,2020-11-15, Evening, NT, Women,10,25000,250000,2020,11,46,4,November,15
3719,2020-11-15, Evening, NT, Seniors,5,12500,62500,2020,11,46,4,November,15
3720,2020-11-15, Morning, SA, Kids,10,25000,250000,2020,11,46,4,November,15
3721,2020-11-15, Morning, SA, Men,22,55000,1210000,2020,11,46,4,November,15
3722,2020-11-15, Morning, SA, Women,17,42500,722500,2020,11,46,4,November,15
3723,2020-11-15, Morning, SA, Seniors,21,52500,1102500,2020,11,46,4,November,15
3724,2020-11-15, Afternoon, SA, Kids,25,62500,1562500,2020,11,46,4,November,15
3725,2020-11-15, Afternoon, SA, Men,24,60000,1440000,2020,11,46,4,November,15
3726,2020-11-15, Afternoon, SA, Women,25,62500,1562500,2020,11,46,4,November,15
3727,2020-11-15, Afternoon, SA, Seniors,15,37500,562500,2020,11,46,4,November,15
3728,2020-11-15, Evening, SA, Kids,11,27500,302500,2020,11,46,4,November,15
3729,2020-11-15, Evening, SA, Men,24,60000,1440000,2020,11,46,4,November,15
3730,2020-11-15, Evening, SA, Women,14,35000,490000,2020,11,46,4,November,15
3731,2020-11-15, Evening, SA, Seniors,19,47500,902500,2020,11,46,4,November,15
3732,2020-11-15, Morning, VIC, Kids,32,80000,2560000,2020,11,46,4,November,15
3733,2020-11-15, Morning, VIC, Men,35,87500,3062500,2020,11,46,4,November,15
3734,2020-11-15, Morning, VIC, Women,34,85000,2890000,2020,11,46,4,November,15
3735,2020-11-15, Morning, VIC, Seniors,32,80000,2560000,2020,11,46,4,November,15
3736,2020-11-15, Afternoon, VIC, Kids,32,80000,2560000,2020,11,46,4,November,15
3737,2020-11-15, Afternoon, VIC, Men,20,50000,1000000,2020,11,46,4,November,15
3738,2020-11-15, Afternoon, VIC, Women,44,110000,4840000,2020,11,46,4,November,15
3739,2020-11-15, Afternoon, VIC, Seniors,36,90000,3240000,2020,11,46,4,November,15
3740,2020-11-15, Evening, VIC, Kids,45,112500,5062500,2020,11,46,4,November,15
3741,2020-11-15, Evening, VIC, Men,29,72500,2102500,2020,11,46,4,November,15
3742,2020-11-15, Evening, VIC, Women,33,82500,2722500,2020,11,46,4,November,15
3743,2020-11-15, Evening, VIC, Seniors,23,57500,1322500,2020,11,46,4,November,15
3744,2020-11-15, Morning, QLD, Kids,6,15000,90000,2020,11,46,4,November,15
3745,2020-11-15, Morning, QLD, Men,6,15000,90000,2020,11,46,4,November,15
3746,2020-11-15, Morning, QLD, Women,6,15000,90000,2020,11,46,4,November,15
3747,2020-11-15, Morning, QLD, Seniors,10,25000,250000,2020,11,46,4,November,15
3748,2020-11-15, Afternoon, QLD, Kids,7,17500,122500,2020,11,46,4,November,15
3749,2020-11-15, Afternoon, QLD, Men,12,30000,360000,2020,11,46,4,November,15
3750,2020-11-15, Afternoon, QLD, Women,9,22500,202500,2020,11,46,4,November,15
3751,2020-11-15, Afternoon, QLD, Seniors,4,10000,40000,2020,11,46,4,November,15
3752,2020-11-15, Evening, QLD, Kids,4,10000,40000,2020,11,46,4,November,15
3753,2020-11-15, Evening, QLD, Men,5,12500,62500,2020,11,46,4,November,15
3754,2020-11-15, Evening, QLD, Women,9,22500,202500,2020,11,46,4,November,15
3755,2020-11-15, Evening, QLD, Seniors,15,37500,562500,2020,11,46,4,November,15
3756,2020-11-15, Morning, NSW, Kids,26,65000,1690000,2020,11,46,4,November,15
3757,2020-11-15, Morning, NSW, Men,25,62500,1562500,2020,11,46,4,November,15
3758,2020-11-15, Morning, NSW, Women,26,65000,1690000,2020,11,46,4,November,15
3759,2020-11-15, Morning, NSW, Seniors,32,80000,2560000,2020,11,46,4,November,15
3760,2020-11-15, Afternoon, NSW, Kids,29,72500,2102500,2020,11,46,4,November,15
3761,2020-11-15, Afternoon, NSW, Men,17,42500,722500,2020,11,46,4,November,15
3762,2020-11-15, Afternoon, NSW, Women,30,75000,2250000,2020,11,46,4,November,15
3763,2020-11-15, Afternoon, NSW, Seniors,27,67500,1822500,2020,11,46,4,November,15
3764,2020-11-15, Evening, NSW, Kids,29,72500,2102500,2020,11,46,4,November,15
3765,2020-11-15, Evening, NSW, Men,30,75000,2250000,2020,11,46,4,November,15
3766,2020-11-15, Evening, NSW, Women,20,50000,1000000,2020,11,46,4,November,15
3767,2020-11-15, Evening, NSW, Seniors,19,47500,902500,2020,11,46,4,November,15
3768,2020-11-15, Morning, TAS, Kids,8,20000,160000,2020,11,46,4,November,15
3769,2020-11-15, Morning, TAS, Men,7,17500,122500,2020,11,46,4,November,15
3770,2020-11-15, Morning, TAS, Women,10,25000,250000,2020,11,46,4,November,15
3771,2020-11-15, Morning, TAS, Seniors,6,15000,90000,2020,11,46,4,November,15
3772,2020-11-15, Afternoon, TAS, Kids,8,20000,160000,2020,11,46,4,November,15
3773,2020-11-15, Afternoon, TAS, Men,3,7500,22500,2020,11,46,4,November,15
3774,2020-11-15, Afternoon, TAS, Women,9,22500,202500,2020,11,46,4,November,15
3775,2020-11-15, Afternoon, TAS, Seniors,7,17500,122500,2020,11,46,4,November,15
3776,2020-11-15, Evening, TAS, Kids,4,10000,40000,2020,11,46,4,November,15
3777,2020-11-15, Evening, TAS, Men,5,12500,62500,2020,11,46,4,November,15
3778,2020-11-15, Evening, TAS, Women,6,15000,90000,2020,11,46,4,November,15
